AQI,CO2_Level_ppm,NO2_Level_ppm,PM2_5_ug_m3,PM10_ug_m3,pH_Level,Nitrogen_mg_kg,Phosphorus_mg_kg,Potassium_mg_kg,Moisture_Level_%,Plot_Area_m2,Plant_Type
104.24,411.85,12.2,58.37,110.55,6.71,73.33,56.76,68.48,48.65,309.59,Amla
92.16,423.95,10.4,57.82,112.81,7.7,77.74,46.15,42.51,47.87,294.1,Neem
60.4,418.92,11.92,56.02,107.21,6.06,63.32,48.02,52.38,48.35,213.74,Drumstick
104.64,425.97,12.08,54.78,117.66,6.6,108.5,48.77,83.79,57.38,583.54,Mango
120.64,433.33,12.92,47.28,117.56,6.66,105.54,58.84,76.75,64.8,453.18,Mango
89.67,412.73,14.39,49.21,109.87,7.03,53.54,45.87,59.21,53.99,360.35,Amla
93.34,411.34,11.67,59.84,118.58,6.93,93.6,59.66,57.38,58.61,367.6,Jamun
99.97,413.4,10.95,55.46,118.06,6.17,74.37,36.86,43.68,40.12,284.5,Neem
74.47,405.73,12.79,51.36,114.62,6.93,96.58,42.41,89.45,59.94,590.67,Mango
80.21,422.95,7.3,53.96,119.04,6.84,76.87,43.34,61.11,54.58,306.19,Amla
83.76,418.85,15.81,57.83,113.72,7.5,79.79,42.07,43.55,39.83,268.11,Neem
92.16,425.39,15.7,54.76,116.21,6.77,106.62,49.5,83.67,53.34,564.91,Mango
94.19,417.46,14.44,57.79,113.1,6.13,90.13,56.75,65.33,68.38,408.52,Jamun
63.98,408.47,14,50.2,106.37,7.01,74.9,48.53,38.59,44.23,311.58,Neem
132.88,427.66,6.88,57.69,115.53,6.62,87.72,48.72,42.03,35.19,289.92,Neem
106.2,407.38,12.47,58.36,125.46,7.25,69.82,46.83,38.99,41.79,318.84,Neem
115.64,423.07,15.86,59.64,121.37,6.36,65.08,44.43,55.78,35.94,211.44,Drumstick
88.66,397.23,9.27,52.14,115.95,7.17,71.27,35.12,37.99,33.54,283.97,Neem
90.09,435.92,13.16,56.88,121.05,6.78,79.09,55.71,73.16,56.43,387.52,Amla
90.58,411.35,11.39,55.24,111.81,6.56,78.57,48.9,69.44,52.14,343.97,Amla
94.54,421.4,8.5,44.99,112.92,6.35,65.11,41.71,56.95,48.57,203.9,Drumstick
102.32,415.47,11.71,56.16,115.45,6.82,81.04,50.61,71.57,56.3,321.55,Amla
72.55,423.94,11.9,63.34,115.25,7.48,75.78,54.53,52.39,58.39,270.77,Amla
66.75,407.72,10.2,49.31,115.85,6.46,115.16,46.78,79.43,58.62,529.32,Mango
149.32,402.1,8.38,59.07,114.54,6.4,87.66,60.42,61.5,56.37,381.74,Jamun
82.94,405.63,13.29,61.48,111.61,7.33,77.27,47.44,29.46,46,332.05,Neem
102.95,412.66,15.08,59.13,113.97,7.09,72.81,41.72,42.74,38.31,316.13,Neem
108.18,408.92,13.03,37.3,113.38,6.36,81.6,55.1,55.48,61.41,365.42,Jamun
107.22,430.98,13.5,45.35,115.07,6.65,66.97,40.88,38.13,44.67,302.41,Neem
95.18,427.06,12.72,47.74,117.19,6.59,106.54,59.34,86.65,52.25,492.72,Mango
122.11,410.16,7.86,52.22,105.04,6.92,103.15,44.85,79.12,62.84,429.57,Mango
85.74,418.44,15.15,58.17,112.12,6.94,66.44,33.8,40.03,36.83,260.06,Neem
101.35,401.74,5.34,53.25,113.45,6.8,98.3,43.63,79.19,52.66,569.4,Mango
102.66,413.05,13.76,56.56,110.56,7.31,94.8,49.81,84.41,47.97,479.17,Mango
125.57,423.67,16.68,53.55,122.25,6.36,52.52,43.06,59.07,50.77,169.49,Drumstick
102.57,422.44,13.23,59.5,110.88,6.05,85.67,69.03,57.87,57.11,342.24,Jamun
97.54,420.67,14.55,56.12,123.08,6.81,80.69,53.7,58.58,54.19,435.75,Jamun
104.42,414.38,5.93,44.42,119.04,6.67,81.19,61.44,57.69,63.97,408.99,Jamun
85.01,421.04,15.9,64.57,123.78,7.02,82.7,54.84,61.16,52.59,294.88,Amla
74.37,398.34,17.08,51.08,110.68,6.33,94.37,54.45,58.92,64.03,460.69,Jamun
86.89,425.92,10.27,47.25,112.73,6.11,61.28,35.37,56.63,47.87,224.86,Drumstick
102.45,417.22,12.45,58.47,113.55,6.6,93.89,43.55,74.87,53.1,519.41,Mango
129.76,392.73,13.74,63.1,115.13,6.88,101.86,67.12,64.87,57.32,409.03,Jamun
89.23,411.44,19.37,56.62,114.81,6.34,53.05,44.53,48.6,48.83,194.26,Drumstick
111.87,411.03,14.93,62.39,111.44,6.88,97.46,60.3,80.58,60.43,530.8,Mango
78.24,428.3,10.86,56.3,113.07,6.28,77.92,59.79,56.85,68.42,466.97,Jamun
104.89,427.61,11,51.77,109.95,6.2,72.12,37.62,45.72,35.64,294.38,Neem
82.36,411.8,8.35,50.22,112.47,7.05,96.14,48.59,83.93,56.89,510.5,Mango
102.99,412.54,12.49,49.18,109.63,6.5,99.35,54.62,64.56,58.31,403.18,Jamun
104.68,417.29,14.46,44.81,122.65,7.17,112.94,49.13,75.11,50.14,519.25,Mango
76.09,412.61,12.61,52.07,111.73,6.92,53.72,41.11,51.9,41.21,326.6,Neem
125.06,414.16,10.77,42.63,113.05,7.04,68.88,36.16,45.27,44.06,278.25,Neem
120.13,417.62,8.74,55.25,113.56,6.61,82.24,34.09,40.93,30.46,330.6,Neem
66.95,414.3,11.75,46.55,108.76,6.84,83.83,67.01,51.5,54.13,484.16,Jamun
116,427.81,11.48,55.77,112.93,6.2,83.07,54.01,60.15,64.92,368.37,Jamun
107.3,425.54,12.76,53.5,110.33,6.72,98.96,51.85,58.19,56.21,377.65,Jamun
97.8,404.52,14.17,56.52,107.38,7.08,74.76,57.47,72.48,49.3,380.59,Amla
90.78,432.06,10.16,61.18,113.17,7.34,86.43,46.47,67.75,53.77,378.69,Amla
120.13,411.83,12.83,55.66,118.71,6.93,87.63,56.44,63.57,44.53,381.42,Amla
111.75,417.92,10.49,50.76,124.46,6.67,71.72,39.64,41.1,44.94,294,Neem
77.61,418.22,11.39,49.7,114.16,6.7,116.78,53.25,84.93,55.74,512.34,Mango
115.14,396.23,11.35,47.95,114.08,7.16,112.52,56.65,82.37,54.78,518.79,Mango
122.74,412.62,13.48,50.7,110.62,6.53,93.69,56.43,64.5,65.7,447.84,Jamun
75.34,413.44,13.7,54.75,115.47,7.91,75.81,53.71,64.65,49.75,397.41,Amla
94.02,427.04,5.98,49.92,121.68,6.48,104.4,52.8,77.9,58.99,532.23,Mango
86.64,418.42,13.17,52.57,112.68,7.16,81.98,60.82,62.2,49.45,335.96,Amla
82.14,421.09,9.3,61.23,114.33,7.36,70.7,45.34,41.85,39.25,290.64,Neem
116.15,422.48,8.89,58.92,122.41,6.58,97.88,60.46,54.79,62.88,347.01,Jamun
96.75,411.44,13.65,49.29,113.59,6.26,54.65,51.15,51.29,38.71,223.62,Drumstick
82.56,423.03,15.7,47.88,114.9,6.98,86.55,47.5,69.57,56.59,369.23,Amla
80.79,415.16,14.13,50.69,118.76,6.45,67.17,42.03,50.37,40.89,248.45,Drumstick
101.21,404.68,6.97,53.28,117.3,6.38,69.32,37.57,51.96,42.83,184.05,Drumstick
65.58,416.36,13.42,65.37,114.92,6.18,83.28,64.28,58.21,57.02,338.01,Jamun
74.61,407.71,9.75,61.2,115.31,6.79,99.97,55.38,64.51,61.69,422.82,Jamun
104.06,416.87,12.43,58.43,127.53,6.66,73.61,37.33,39.92,39.8,250.6,Neem
127.45,424.62,12.34,56.07,118.5,6.55,89.01,63.24,58.84,56.16,397.49,Jamun
109.57,419.74,12.71,55.24,118.35,6.89,57.77,49.66,36.07,45.72,317.03,Neem
110.7,398.3,9.69,52.92,118.5,6.14,71.25,46.64,52.53,48.72,209.99,Drumstick
68.85,406.47,8.76,65.3,119.49,7.1,77.25,41.41,46.43,39.52,297.39,Neem
104.28,416.86,10.53,52.42,116,6.63,98.08,47.69,60.9,68,359.59,Jamun
106.25,423.52,7.34,59.43,116.57,7.02,55.73,39.46,37.09,35.41,282.89,Neem
72.61,408.4,11.18,57.17,113.03,6.46,49.43,42.55,55.88,41.21,198.86,Drumstick
76.12,420.86,17.01,58.26,121.31,6.59,93.24,55.94,83.52,56.7,560.91,Mango
112.68,422.31,8.46,59.25,119.94,6.84,94.48,53.63,72.55,63.42,472.09,Mango
90.35,422.82,13.26,55.93,120.29,6.64,109.09,46.29,66.87,54.35,592.33,Mango
85.67,413.33,12.88,45.51,124.44,6.78,81.32,61.31,65.68,44.71,292.04,Amla
112.45,414.98,14.05,44.15,122.17,7.4,65.73,42.03,37.82,49.08,287.02,Neem
107.03,394.35,14.59,50.86,121.97,6.94,97.02,48.54,73.46,59.76,515.57,Mango
119.88,410.52,10.49,50.28,115.02,6.27,80.22,41.68,41.75,37.23,291.92,Neem
102.42,418.91,12.48,44.98,116.51,5.81,63.39,43.27,52.5,55.45,184.4,Drumstick
108.74,404.74,6.89,58.66,122.98,6.66,94.4,53.88,76.55,54.62,546.86,Mango
118.61,417.12,19.76,45.06,123.28,6.81,62.21,46.27,50.28,51.85,204.26,Drumstick
122.97,423.95,11.54,56.37,112.76,7.07,91.81,48.21,93.72,49.98,563.18,Mango
96.36,422.13,14.94,57.78,118.16,6.52,87.63,64.23,62.24,56.67,400.84,Jamun
151.75,404.85,17,56,106.61,6.72,62.88,36.23,39.3,33.52,297.11,Neem
94.1,399.1,7.61,54.31,108.12,5.93,61.65,44.12,47.91,50.75,207.1,Drumstick
106.86,410.18,14.64,60.13,111.61,7.43,67.06,42.4,40.21,43.45,353.26,Neem
105.76,410.48,17.18,38.77,113.49,7.03,90.21,51.75,71.38,47.91,357.98,Amla
81.46,419.37,14.99,61.48,113.41,6.81,80.53,46.51,87.99,56.17,524.33,Mango
98.76,417.41,9.87,50.05,110.14,5.78,62.14,47.41,53.11,46.29,194.73,Drumstick
115.43,402.23,12.48,57.78,114.42,6.02,48.88,37.94,51.18,45.94,193.62,Drumstick
81.29,399.37,12.22,57.25,111.18,7.22,63.25,39.85,44.27,38.29,257.87,Neem
103.36,421.51,9.63,59.62,117.1,7.03,75.88,34.79,49.36,29.58,295.6,Neem
105.54,412.05,13.07,53.54,117.38,7.29,85.2,54.31,59.91,48.72,281.96,Amla
126.32,409.71,10.98,57.38,118.45,6.29,80.81,63.45,65.39,62.08,382.03,Jamun
87.58,420.48,6.38,52.11,113.31,7.05,85.55,49.91,80.93,51.04,562.16,Mango
98.03,426.82,12.48,55.36,118.61,6.55,102.3,59.62,84.44,54.42,590.41,Mango
96.92,420.27,12.37,63.55,114.12,6.88,69.88,58.49,63.18,54.53,340.53,Amla
97.68,431.28,16.28,49.18,119.56,6.41,77.55,45,52.02,47.32,224.36,Drumstick
92.88,402.83,9.66,57.58,112.75,7.15,76.99,52.86,61.14,39.67,307.51,Amla
94.85,429.39,14.65,53.02,107.69,6.29,90.51,60.49,67.4,54.35,372.91,Jamun
90.56,408.51,7.88,57,120.61,7.18,93.93,44.3,83.34,57.08,555.83,Mango
128.1,390.05,10.06,52.41,106.67,5.94,56.1,43.67,50.8,35.06,250.11,Drumstick
91.11,417.87,12.21,55.89,114.14,6.83,82.11,44.84,64.71,47.79,351.12,Amla
78.84,413.22,15.08,50.72,116.27,6.29,61.23,48.71,64.67,41.12,182.11,Drumstick
105.78,409.11,5.47,54.86,114.28,7.18,118.14,53.36,78.58,56.16,469.52,Mango
94.95,416.77,15.26,53.8,124.25,6,90.07,54.5,59.42,59.97,405.17,Jamun
132.13,397.29,13.7,52.45,109.45,6.07,101.31,63.01,58.62,59.72,363.95,Jamun
88.65,418.2,3.87,49.61,119.79,7.19,79.29,35.17,40.27,34.82,324.42,Neem
76.63,405.06,6.33,50.22,117.69,6.93,104.82,58.01,77.42,57.22,512.62,Mango
105.1,428.4,11.82,57.43,118.85,6.07,68.06,45.04,56.56,42.13,229.06,Drumstick
111.78,400.31,9.54,48.48,114.09,6.54,98.34,54.15,55.26,58.49,376.13,Jamun
97.82,421.92,10.66,55.66,110.66,5.63,72.51,47.71,63.34,40.51,192.94,Drumstick
134.68,419.5,12.56,51.96,110.92,6.4,65.86,49.87,55.28,48,211.09,Drumstick
85.07,409.3,13.69,53.5,120.34,7.43,71.09,51.27,54.55,52.14,345.67,Amla
95.32,417.13,13.78,58.59,118.85,6.57,101.8,47.52,89.09,53.63,470.39,Mango
135,419.06,16.84,59.54,115.18,6.77,94.9,66.79,59.55,54.4,416.14,Jamun
121.78,412.65,8.96,63.04,120.06,6.44,61.82,40.1,52.6,49.62,182.94,Drumstick
157.43,411.12,13.28,51.97,113.64,6.18,86.63,62.64,72.66,56.69,329,Jamun
65.21,409.71,7.98,54.99,112.06,7.1,111.5,47.56,74.79,51.1,447.24,Mango
96.68,395.1,13.38,50.5,116.21,7.23,68.35,45.37,41.51,40.52,316.75,Neem
89.91,422.44,12.28,54.27,119.57,6.22,67.74,44.01,49.74,46.51,175.6,Drumstick
122.36,416.19,14.87,47.54,121.88,7.14,75.24,42.98,46.52,35.15,319.9,Neem
92.32,405.92,10.83,50.02,115.53,6.8,79.67,26.73,47.1,40.32,347.79,Neem
97.14,415.32,7.18,65.41,117.94,7.15,94.89,58.82,63.14,52.4,317.13,Amla
126.63,404.32,13.37,49.62,109.5,6.97,69.75,52.4,65.84,40.16,364.51,Amla
93.96,415.67,12.48,55.98,116.42,6.56,79.24,62.81,55.14,56.1,454.15,Jamun
80.93,407.09,12.66,50.74,123.62,6.48,107.96,49.36,79.19,55.08,548.6,Mango
93.94,416.45,11.43,54.41,109.77,6.74,86.87,50.15,86.56,52.04,502.79,Mango
112.14,422.43,15.42,58.19,117.86,6.61,55.78,44.86,47.26,47.88,182.78,Drumstick
114.92,427.01,11.21,54.3,114.25,7.37,81.03,34.93,41.81,26.95,296.42,Neem
70.88,432.8,13.56,52.99,113.66,6.07,61.11,57,50.34,45.43,171.46,Drumstick
114.84,414.89,13.55,57.97,111.71,7.05,103.41,48.51,80.05,59.09,496.63,Mango
115.54,411.66,3.74,56.27,114.83,6.77,76.75,64.61,54.96,64,355,Jamun
120.22,402.87,12.09,49.45,114.88,6.74,72.74,39.79,48.01,35.95,335.53,Neem
108.35,408.5,17.29,57.96,126.85,6.76,77.44,45.51,48.68,41.15,275.29,Neem
107.19,410.52,8.83,50.52,108.04,6.74,71.17,59.03,67.5,46.12,364.54,Amla
68.96,427.13,12.85,50.52,111.08,6.97,79.19,52.09,68.65,54.41,344.59,Amla
88.4,408.27,14.2,53.75,106.34,6.85,92.26,56.93,66.63,46.54,358.67,Amla
86.8,431.29,11.58,53.02,117.81,5.8,86.79,52.21,63.14,58.16,361.85,Jamun
117.59,415.8,10.57,53.43,117.62,7.15,69.15,49.15,71.16,46.14,341.2,Amla
100.91,395.3,10.17,53.48,105.78,6.53,91.39,43.75,85,49.19,482.15,Mango
97.87,405.29,12.89,49.24,117.59,6.29,51.34,43.56,52.53,46.34,179.27,Drumstick
113.29,412.26,11.69,53.28,112.37,6.56,78.41,53.16,68.12,50.68,351.44,Amla
124.92,404.41,13.47,54.54,124.97,7.72,79.86,49.36,70.75,47.23,387.38,Amla
51.87,429.59,13.13,46.98,117.71,7.04,72.51,41.04,40.16,42.82,320.34,Neem
90.55,414.88,13.33,49,121.33,6.84,76.29,58.36,56.99,49.34,391.36,Amla
115.01,421.55,11.87,63.03,119.46,6.37,90.1,74.08,54.08,61.81,408.8,Jamun
143.81,420.47,8.71,50.51,120.43,6.76,93.92,48.72,80.09,58.88,531.37,Mango
86.92,417.45,10.08,60,110.83,6.92,74.68,58.91,61.91,51.08,394.19,Amla
119.39,407.25,13.34,60.04,117.38,6.38,84.77,51.63,62.88,57.21,326.22,Amla
118.38,431.76,12.24,50.28,112.2,6.56,105.67,46.85,88.79,57.32,502.07,Mango
122.48,420.06,16.96,49.46,124.37,6.86,108.8,53.94,90.09,51.29,503.89,Mango
102.72,400.09,16.04,51.48,121.58,6.15,51.87,52.19,61.83,48.05,211.01,Drumstick
85.84,413.65,19.64,62.9,111.74,6.52,75.34,46.89,46.64,51.38,151.89,Drumstick
113.42,417.09,8.22,54.88,117.17,6.59,82.48,63.04,64.08,66.37,299.59,Jamun
92.47,418.1,7.85,52.64,101.5,6.18,50.48,45.88,56.17,47.09,212.16,Drumstick
94.05,406.77,11.26,56,123.85,7.09,96.24,39.72,55.05,39.9,308.66,Neem
120.47,406.48,15.18,55.12,112.26,7.05,66.48,49.71,60,43.48,195.79,Drumstick
93.42,416.58,11.95,49.99,109.38,6.67,77.64,74.15,57.26,48.62,367.71,Amla
108.09,423.11,7.19,46.57,112.38,6.76,52.5,42.56,55.11,50.8,186.06,Drumstick
57.14,426.86,10.59,51.36,115.24,7.03,86.21,58.34,62.22,39.28,350.84,Amla
119.69,433.3,15.35,53.98,106.94,6.96,69.99,43.65,34.45,54.67,329.5,Neem
97.7,420.06,18.28,56.11,110.94,6.25,55.56,52.9,55.1,48.48,182.28,Drumstick
115.48,428.52,11.13,52.57,119.72,5.61,67.01,48.67,47.6,43.82,209.6,Drumstick
90.29,425.88,11.47,67.66,115.06,6.6,100.09,68.49,60.1,57.3,426.15,Jamun
128.27,413.54,7.93,55.63,112.89,6.85,95.03,45.69,71.36,47.5,408.24,Amla
112.23,420.42,9.98,47.53,118.14,6.88,71.58,41.62,38.64,37.78,303.95,Neem
91.07,415.98,16.05,63.15,107.42,6.49,91.68,49.7,77.49,45.52,491.35,Mango
96.26,417.59,10.18,45.03,118.51,7.14,100.22,45.49,80.97,51.4,490.7,Mango
96.19,401.35,14.5,51.87,112.1,5.73,80.07,62.11,60.65,59.04,405.87,Jamun
105.15,430.53,14.94,61.13,120,6.21,91.49,55.75,59.52,50.97,363.39,Jamun
103.79,427.33,17.92,45.93,121.45,6.7,83.22,65.68,58.95,70.34,377.69,Jamun
87.02,412.72,8.98,53.73,114.58,7.08,85.36,52.58,60.87,49.35,327.75,Amla
113.8,408.71,10.21,61.35,120.39,6.52,107.5,43.65,80.71,55.53,466,Mango
95,398.92,10.23,56.54,105.13,7.46,76.41,43.25,44.75,43.18,299.27,Neem
90.13,417.95,9.82,58.12,124.1,6.6,51.25,48.58,51.29,44.01,217.35,Drumstick
106.12,411.45,13.99,54.42,120.86,6.15,71.38,35.24,43.81,43.88,205.64,Drumstick
118.63,406.81,12.62,61.9,118.33,6.93,102.39,54.72,77.34,60.83,411.87,Mango
74.2,404.67,5.95,52.41,118.55,6.66,105.46,46.67,75.59,54.59,458.15,Mango
114.95,411.16,9.08,59.19,112.39,7.37,112.95,57.38,75.5,48.4,545.69,Mango
92.11,398.83,10.03,50.15,113.7,6.37,96.14,56.52,55.95,58.01,427.35,Jamun
146.39,426.7,7.59,49.13,113.88,7.37,96.91,43.44,83.28,62.68,480.66,Mango
87.3,409.13,10.57,45.22,118.11,6.47,77.1,63.03,62.63,67.66,393.13,Jamun
102.98,406.56,17.33,50.79,122.36,6.64,77.06,47.97,49.51,30.54,316.41,Neem
104.08,421.74,12.88,44.68,115.62,6.18,105,58.85,61.58,54.34,427.05,Jamun
92.67,421.91,12.57,66.43,111.55,6.98,69.98,35.52,40.29,34.07,280.8,Neem
92.21,421.75,11.12,62.5,114.63,7.1,92.5,50.72,63.01,51.87,319.59,Amla
85.61,424.87,12.92,52.95,118.78,6.51,86.01,58.09,62.26,75.84,398.37,Jamun
115.28,428.31,8.48,51.69,121.97,6.72,45.45,50.22,56.17,49.45,181.34,Drumstick
81.96,402.67,15.67,50.77,121.76,6.42,85.43,61.84,75.23,42.61,295.91,Amla
81.02,416.72,18.82,60.56,109.59,6.9,73.48,51.19,64.26,50.8,327.34,Amla
97.29,407.74,9.53,58.9,120.03,7,90.96,42.49,32.38,36.81,276.6,Neem
82.85,388.71,14.34,55.49,110.32,6.54,66.64,36.87,43.81,37.87,285.55,Neem
111.41,411.86,18.23,58.44,110.92,6.78,94.47,55.94,78.93,52.94,464.67,Mango
104.66,427.96,12.22,54.83,118.59,7.23,77.22,59.51,62.39,50.15,307.19,Amla
152.74,410.41,16.17,47.92,117.8,7.28,70.79,53.12,56.37,51.78,435.89,Amla
103.91,419.98,12.48,59.88,120.74,7.25,84.13,55.64,57.76,47.11,331.99,Amla
89.93,422.84,11.84,47.62,111.19,7.66,60.22,41.23,31.77,39.19,342.58,Neem
122.54,429.18,11.57,54.38,113.69,6.51,43.36,43.63,61.05,43.68,200.21,Drumstick
117.77,422.96,13.33,64.59,115,6.67,80.94,64.14,61.11,64.95,392.87,Jamun
88.55,419.02,3.82,60.23,114.58,6.13,68.62,38.64,50.57,44.2,213.15,Drumstick
84.39,427.99,16.93,52.98,116.38,7.81,62.21,50.51,72.01,60.57,425.18,Amla
119.56,409.81,13.56,55.44,114.07,7.11,79.49,49.23,60.46,57.54,373.9,Amla
120.56,409.15,12.65,50.99,118.26,6.81,93.07,58.03,70.45,57.59,382.14,Amla
58.53,420.82,7.11,51.07,123.85,6.78,101.32,46.63,76.16,58.18,418.16,Mango
96.87,430.88,12.56,59.67,110.11,6.39,98.52,73.59,69.25,62.56,383.23,Jamun
94.9,423.48,10.07,48.13,111.09,7.06,101.37,50.5,79.86,53.46,410.19,Mango
93.46,409.08,20.59,59.74,127.23,6.99,71.67,39.02,40.19,44.96,276.61,Neem
108.48,413.38,9.5,46.12,114.32,6.7,93.37,49.63,83.32,49.09,554.45,Mango
98.82,412.6,17.72,48.33,113.99,6.58,57.4,39.35,58.87,48.67,211.9,Drumstick
105.4,419.26,9.62,56.4,110.64,6.92,69.54,44.44,59.2,43.18,215.62,Drumstick
52.87,405.81,15.81,54.86,120.08,6.87,76.82,59.18,59.81,47.48,347.69,Amla
99.15,417.72,16.85,58.72,119.05,6.85,73.57,52.93,56.93,57.06,412.31,Amla
48.71,397.33,9.74,56.81,122.54,7.03,93.43,57.06,52.19,51.76,286.18,Amla
101.62,411.59,13.54,56.1,110.52,6.9,76.69,62.05,59.93,52.68,322,Amla
109.16,423.77,10.93,49.19,111.23,7.21,70.4,60.46,62.95,48.03,374.87,Amla
115.1,417.96,8.91,58.01,106.44,6.77,77.56,52.68,55.92,52.96,313.14,Amla
88.49,421.3,8.19,58.5,120.86,7.08,111.6,46.53,76.85,56.64,551.31,Mango
89.87,408.7,15.08,52.32,121.9,7.37,79.48,53.79,57.81,49.14,407.17,Amla
68.58,428.25,11.47,54.83,119.18,6.96,98.69,56.83,82.46,48.83,433.11,Mango
72.18,425.41,11.9,54.22,108.26,6.6,65.01,37.47,42.44,34.09,293.97,Neem
98.71,391.13,11.89,56.07,117.78,7.18,74.24,56.69,62.64,57.11,364.02,Amla
110.34,407.26,8.16,53.66,119.98,6.45,75.69,57.58,65.91,71.63,451.68,Jamun
91.6,416.16,18.57,50.76,110.61,6.93,87.82,56.93,57.56,60.32,454.48,Jamun
105.63,419.68,14.47,54.98,119.84,6.9,82.3,51.56,67.81,56.04,350.45,Amla
87.06,404.86,5.55,57.38,118.85,6.74,95.14,64.78,58.3,67.66,350.29,Jamun
106.28,411.86,10.21,47.48,113.14,6.6,70.92,57.12,60.83,58.32,389.92,Jamun
111.27,437.66,14.44,54.48,113.09,7.05,65.2,40.14,44.1,48.54,342.56,Neem
82.94,412.56,14.28,57.48,118.88,7.03,66.5,46.03,34.76,42.43,305.98,Neem
69.29,410.35,12.56,55.91,114.2,6.39,95.74,62.17,66.39,58.7,383.94,Jamun
129.58,426.32,12.53,55.32,114.5,7.07,55.68,37.84,38,40.57,341.04,Neem
86.18,401.24,11,55.03,115.99,7.18,76.16,52.53,67.58,51.96,305.29,Amla
93.56,430.49,13.01,51.54,119.02,6.25,100.74,45.67,79.1,55.37,545.37,Mango
88.19,409.59,16.7,57.08,114.12,7.39,96.49,47.83,61.31,42.99,260.69,Amla
106.1,417.72,10.04,49.87,119.4,6.28,102.34,54.98,49.34,58.48,481.21,Jamun
96.88,405.98,9.28,51.06,110.68,6.57,55.47,43.31,40.43,50.95,240.9,Neem
78.09,422.72,15.91,60.17,101.58,6.93,75.61,63.46,59.01,54.48,277.56,Amla
75.82,405.74,8.3,57.42,114.2,6.53,80.78,43.67,35.89,35.61,306.09,Neem
86.8,416.05,8.1,49.31,123.27,6.83,92.24,54.47,59.76,56.97,393.07,Jamun
109.95,434.15,12.16,57.11,109.22,6.38,111.74,64.44,55.57,59.59,373.97,Jamun
109.67,417.86,12.04,60.66,124.05,5.87,82.25,56.62,60.44,55.65,429.34,Jamun
100.88,426.72,14.79,51.28,114.05,6.98,87.47,64.1,63,48.69,335.42,Amla
100.2,401.59,12.35,55.86,118.26,7.13,101.11,60.89,64.83,65.07,361.29,Jamun
124.38,399.54,11.24,58.02,114.45,6.9,92.45,45.96,76.96,51.75,481.49,Mango
136.59,403.71,11.36,54.7,115.25,7,68.76,47.1,64.98,49.03,345.8,Amla
122.9,415.16,5.41,50.67,115.58,6.95,84.01,58.71,75.33,51.36,375.07,Amla
92.21,415.04,9.89,54.01,118.56,5.99,60.77,49.38,50.05,50.29,244.5,Drumstick
99.43,409.23,14.73,54.07,116.24,7.43,96.08,50.74,72.26,47.96,328.37,Amla
53.02,396.71,8.71,55.73,115.24,6.45,60.1,44.9,54.19,37.86,191.76,Drumstick
109.11,416.78,14.35,49.61,116.37,7.43,91.79,59.61,61.37,49.26,286.98,Amla
136.56,425.63,11.13,55.58,116.2,7.12,99.71,54.46,64.01,53.85,434.09,Jamun
59.17,423.84,17.61,57.16,114.74,6.61,88.09,61.06,65.63,58.97,385.02,Jamun
128.78,429.26,5.88,51.04,118.27,6.93,87.91,60.72,67.76,45.11,420.75,Amla
60.13,421.39,10.6,59.68,113.82,6.54,90.92,52.41,83.05,52.43,567.1,Mango
98.43,411.52,14.4,51.35,112.28,7.22,79.92,42.21,45.98,34.23,280.92,Neem
87.62,409.55,9.1,54.93,122.53,6.82,62.23,53.15,41.75,42.42,320.3,Neem
109.89,417.36,13.92,46.51,127.79,6.13,76.81,56.84,65.73,55.68,365.67,Jamun
113.26,408.54,14.13,52.71,111.49,7.11,70.84,49.89,61.21,40.25,272.79,Amla
81.88,419.08,15.13,50.61,119.43,7.06,94.54,68.67,59.93,60.71,383.8,Jamun
96.09,424.69,15.59,60.27,113.85,6.96,81.2,54.12,65.13,52.06,376.36,Amla
153.06,429.75,15.44,62.46,112.57,6.24,68.32,46.94,52.62,49.74,193.76,Drumstick
125.13,408.74,11.32,64.34,123.1,6.39,69.83,55.99,63.69,44.2,195.47,Drumstick
91.44,420.53,15.11,64.7,110.23,6.48,118.55,55.21,83.99,60.63,495.2,Mango
99.66,410.68,10.74,56.87,116.34,6.16,101.82,62.68,54.62,56.38,352.96,Jamun
114.16,412.94,12.05,54.24,114.12,7.17,112.98,47.99,75.57,55.21,575.5,Mango
99.64,418,9.39,62.53,111.48,6.39,64.87,42.66,46.16,47.21,217.95,Drumstick
108.1,424.22,11.83,59.43,119.38,6.8,97.34,53.96,85.23,52.48,460.64,Mango
80.81,394.45,7.69,58.82,112.29,6.93,69.44,56,62.91,54.46,311.84,Amla
68.36,412.98,14.22,52.84,113.35,7.34,77.92,39.86,44.94,33.92,251.32,Neem
106.71,411.79,13.22,59.61,115.49,6.57,97.9,70.57,55.73,62.31,357.04,Jamun
84.11,412.33,12.69,64.38,110.87,6.1,100.06,49.87,59.57,50.46,399.28,Jamun
90.84,415.3,15.4,57.77,125.08,6.37,80.84,62.46,49.46,60.16,422.67,Jamun
109,426,14.52,53.97,117.32,7.42,78.48,42.92,65.34,50.11,361.1,Amla
102.28,421.26,19.17,59.64,119.22,6.81,98.86,48.94,84.01,53.73,547.26,Mango
89.14,416.02,11.06,53.82,113.08,6.07,45.79,46.1,54.65,43.93,173.22,Drumstick
83.73,427.22,12.4,46.74,111.74,7.13,69.81,42.83,37.06,42.19,344.75,Neem
